"ID","Nov2rep3","Nov3rep3","Nov4rep3","Nov5rep3","Nov9rep3","Nov10rep3","Nov11rep3","Nov12rep3","Nov13rep3","Nov16rep3","Nov17rep3","Nov18rep3","Nov19rep3","Nov20rep3","Nov23rep3","Nov24rep3","Nov25rep3","Nov26rep3","Nov27rep3","Nov30rep3","Dec1rep3","Dec2rep3","Dec3rep3","Dec4rep3","Dec7rep3","Dec8rep3","Dec9rep3","Dec10rep3","Dec11rep3","Dec14rep3","Dec15rep3","Dec16rep3","Dec17rep3","Dec18rep3","Dec21rep3","Dec22rep3","Dec23rep3","Jan4rep3","Jan5rep3","Jan6rep3","Jan7rep3","Jan8rep3","Jan11rep3","Jan12rep3","Jan13rep3","Jan14rep3","Jan15rep3","Jan18rep3","Jan19rep3","Jan20rep3","Jan22rep3","Jan25rep3","Jan26rep3","Jan27rep3","Jan28rep3","Jan29rep3","Feb1rep3","Feb2rep3","Feb3rep3","Feb4rep3","Feb5rep3","Feb8rep3","Feb9rep3","Feb11rep3","Feb12rep3","Feb15rep3","Feb16rep3","Feb18rep3","Feb19rep3","Feb22rep3","Feb23rep3","Feb25rep3","Feb26rep3","Feb29rep3","Mar2rep3","Mar3rep3","Mar4rep3","Mar7rep3","Mar8rep3","Mar9rep3","Mar10rep3","Mar11rep3","Mar14rep3","Mar15rep3","Mar21rep3","Mar22rep3","Mar23rep3","Apr18rep3","Apr19rep3"
"OTU_5105",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_6207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,1,0,0,1,0,2,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU_326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,1,1,3,2,1,0,1,1,3,2,2,1,1,3,4,4,2,5,4,3,8,5,0,2,1,1,0,2,1,0,1,1,2,4,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_643",0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,3,1,0,0,2,0,1,0,0,0,0,0,1,0,0,3,0,0,2,1,1,2,3,2,3,0,0,1,4,1,1,2,2,1,5,8,2,1,1,1,1,2,1,0,0,3,0,0,1,1,0,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_236",3,3,5,10,3,3,7,4,8,6,0,3,5,0,1,3,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_102",0,0,2,0,2,1,0,0,0,0,7,1,3,1,0,3,7,0,4,0,0,4,1,4,2,3,4,2,4,1,2,1,0,0,0,2,1,5,5,3,2,3,1,4,1,6,3,2,6,1,4,5,10,7,12,9,9,6,13,12,6,15,12,14,6,20,7,11,10,4,10,8,13,4,12,14,5,3,7,7,5,1,2,5,8,1,1,0,0
"OTU_26015",1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_8",10,6,12,26,9,10,8,11,11,5,4,15,14,21,58,45,46,48,34,54,44,32,47,65,53,53,67,81,55,19,28,21,19,58,39,40,31,59,74,57,67,78,56,42,60,72,65,62,70,77,62,61,84,80,78,57,56,57,81,87,54,56,58,74,76,76,61,73,82,68,57,61,103,61,86,65,69,73,75,58,54,63,56,50,34,39,45,4,5
"OTU_21711",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
"OTU_5863",0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,2,2,1,2,2,0,0,0,0,0,0,0,1,0,1,1,0,3,2,3,0,1,1,3,2,1,1,2,3,2,2,7,1,4,3,4,1,2,2,0,1,1,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23306",0,0,0,2,0,0,4,2,2,4,2,1,0,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_294",13,12,3,8,2,5,3,1,1,0,12,2,4,4,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
"OTU_270",2,2,0,0,1,0,1,0,0,0,3,0,0,2,3,2,1,1,1,1,2,1,2,1,0,1,1,0,0,0,9,3,2,2,0,1,0,2,1,0,2,1,1,2,2,2,0,1,2,1,3,1,2,1,0,1,5,1,0,0,2,0,1,1,3,1,3,1,0,0,0,1,0,0,2,1,0,4,5,6,4,3,2,1,2,2,1,0,0
"OTU_5268",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,2,1,0,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,1,0,0,1,1,0,2,0,0,6,3,4,1,12,12,1,9,14,1,0
"OTU_261",3,0,1,0,0,0,0,0,1,0,3,11,2,3,0,1,0,0,0,4,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,1,1,1,5,0,2,0,0,1,1,0,2,2,2,1,3,0,2,0,3,4,3,2,1,3,1,1,1,0,0,0,1,1,0,2,0,0,0,2,0,0,2,0,0,1,1,0,0
"OTU_11800",0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,2,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,3,2,0,0,1,1,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_137",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,7,1,2,5,2,3,1,1,3,1,0,0,2,2,1,2,1,6,3,4,5,2,3,5,7,5,7,9,10,4,9,3,3,3,3,8,3,1,5,7,9,6,4,15,7,12,6,7,7,5,8,3,8,1,1,6,2,4,4,1,5,2,1,1,1,0
"OTU_686",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,2,1,1,0,0,2,0,0,1,1,0,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_19937",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,3,1,0,1,0,1,0,1,2,0,0,2,3,2,1,1,2,1,0,0,2,0,2,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_248",1,0,0,0,0,1,2,2,0,0,1,1,0,1,1,1,7,3,2,3,4,6,2,1,0,1,0,0,2,2,0,0,1,3,1,2,4,2,2,3,2,1,2,2,2,2,4,3,1,1,0,2,0,0,1,1,1,4,0,3,2,2,0,0,0,2,1,1,0,0,2,1,1,0,1,2,0,1,1,1,1,2,1,2,3,4,6,1,1
"OTU_141",1,0,1,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,0,0,2,4,5,2,1,1,0,3,4,1,2,0,0,1,3,3,5,5,9,1,2,1,6,8,1,1,4,4,2,3,1,2,1,8,3,3,5,10,10,5,2,6,7,2,7,11,12,5,5,7,3,5,9,3,4,4,2,7,3,4,4,8,7,5,3,5,6,2,0
"OTU_587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,2,0,0,1,1,2,1,0,0,0,0,1,1,2,1,1,0,0,1,1,1,1,0,0,3,0,3,5,0,0,2,0,2,0,2,2,2,4,0,1,1,0,1,0,0
"OTU_101",4,13,12,5,11,13,14,12,8,20,11,1,9,3,6,16,8,4,3,3,5,4,2,4,5,2,1,1,2,6,6,9,17,1,0,1,3,0,0,1,1,3,3,1,1,0,2,0,2,1,1,0,1,2,2,3,1,1,1,1,3,0,3,0,1,1,2,0,2,1,0,2,1,1,4,4,1,0,0,3,0,1,0,1,1,0,0,0,0
"OTU_376",0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,0,1,0,0,1,2,3,0,0,2,0,0,1,1
"OTU_100",6,1,3,6,3,6,5,10,5,1,1,8,3,4,9,12,7,6,6,8,3,11,3,6,8,1,6,0,3,3,3,2,4,6,3,2,4,1,2,4,0,0,0,6,3,5,1,2,1,0,3,1,4,2,1,0,1,0,1,0,5,0,4,2,7,1,1,0,1,1,4,2,1,6,4,7,2,3,6,2,5,10,5,3,8,6,5,0,0
"OTU_2909",0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,1,0,2,0,0,0,0,0,2,2,0,2,0,0,0,1,0,3,3,3,1,3,2,3,1,1,3,3,3,3,6,9,2,5,7,5,5,2,3,1,2,2,2,1,0,2,0,1,0,2,2,1,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"OTU_278",4,2,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,2,0,3,1,1,2,1,1,2,1,4,0,1,1,2,2,2,1,3,0,4,1,2,2,0,1,2,4,10,6,3,0,1,1,0,0
"OTU_577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,1,3,0,2,1,0,1,3,1,1,0,0,0,0,0,3,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,2,0,0,0,2,2,5,1,5,2,1
"OTU_544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,1,1,1,0,2,1,2,1,0,2,2,0,0,3,0,1,1,0,0,0,0,2,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"OTU_199",2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,1,1,0,0,1,2,2,4,1,2,1,1,2,0,3,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,1,1,1,1,5,5,4,2,3,1,1,1,0,1,5,8,1,4,7,5,5,1,3,3,9,2,4,3,2,3,7
"OTU_8738",0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,1,2,0,0,0,1,2,0,0,0,0,2,3,2,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0
"OTU_132",0,0,8,5,2,0,2,0,0,0,1,6,13,3,4,4,0,5,5,2,1,3,2,1,3,1,4,0,2,2,1,3,5,1,4,4,10,3,2,4,5,3,5,2,3,4,2,3,0,7,6,3,8,6,9,4,7,2,2,2,1,3,2,2,2,2,1,1,0,1,0,2,0,0,4,2,1,2,0,1,0,1,0,0,0,0,1,0,0
"OTU_323",0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,10
"OTU_228",2,0,0,1,0,0,0,1,1,0,0,0,3,2,2,2,2,0,4,1,0,2,0,2,0,1,2,0,2,1,0,6,2,4,1,1,0,1,1,3,0,5,3,0,2,1,1,4,2,4,1,1,5,2,0,4,2,2,4,1,1,3,0,2,3,0,1,3,0,1,2,2,3,1,2,5,6,1,2,1,4,3,0,3,5,1,1,2,0
"OTU_332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,9,2,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32
"OTU_470",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,6
"OTU_16102",0,0,0,0,0,1,2,2,1,0,0,0,1,1,0,0,0,0,1,1,2,1,0,1,1,0,1,0,1,0,0,0,0,1,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"OTU_313",10,1,3,2,2,1,2,0,0,3,0,4,1,3,0,2,1,4,3,2,2,1,0,0,4,2,2,1,0,0,3,0,1,1,0,1,0,3,0,0,3,0,1,3,4,1,2,1,0,0,1,3,2,1,1,1,1,0,0,0,0,3,0,3,2,0,3,1,1,1,1,1,0,0,1,2,3,3,2,1,4,3,5,4,3,8,2,0,0
"OTU_192",1,0,0,1,4,3,1,1,0,0,0,0,0,1,3,5,2,4,2,4,2,0,0,1,0,1,0,1,0,0,0,1,4,0,5,3,2,5,3,2,2,1,2,2,1,4,2,1,4,1,3,2,2,3,4,1,4,5,1,2,1,1,0,0,3,0,0,4,1,2,3,2,1,1,4,3,0,1,1,1,0,4,5,0,2,1,3,0,0
"OTU_30046",0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,2,0,0,3,1,1,0,3,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,3,1,1,0,1,1,1,2,1,1,3,0,1,1,1,0,0,2,1,1,2,1,3,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0
"OTU_68",4,1,12,6,3,11,9,3,3,7,1,27,5,5,13,9,13,8,7,12,2,4,3,6,1,5,6,12,5,9,9,5,5,22,7,1,4,4,7,8,6,6,13,4,8,7,5,5,7,9,6,5,4,9,9,3,9,4,7,4,8,9,3,7,8,6,1,4,1,1,8,4,9,3,3,2,6,11,4,9,2,6,7,2,5,3,2,1,0
"OTU_69",7,5,26,6,9,6,5,5,2,6,0,4,6,4,9,6,4,6,4,4,2,0,6,5,9,7,1,4,1,2,5,9,14,9,5,4,3,3,3,4,7,11,3,2,4,6,8,4,9,4,10,2,2,6,7,2,3,0,5,6,5,5,1,4,9,2,1,2,2,3,6,1,4,6,13,1,6,10,11,10,11,13,10,10,16,31,21,1,14
"OTU_25489",1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"OTU_36",2,0,9,1,8,5,2,1,5,6,0,11,7,13,32,32,27,18,19,30,7,7,19,29,35,32,26,23,22,9,12,19,13,3,20,16,22,22,18,24,14,28,16,8,20,18,20,17,16,14,13,17,11,5,10,11,13,13,18,17,4,12,14,10,7,9,7,9,7,3,11,3,2,4,4,4,1,3,0,1,5,1,3,2,1,0,2,4,0
"OTU_24954",0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,1,4,3,0,0,1,0,0,0
"OTU_630",2,0,0,0,3,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,2,4,0,1,2,1,2,0,2,1,1,1,0,2,7,1,2,0,1,1,0,0,2,2,2,1,0,0,3,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"OTU_98",1,0,2,1,0,2,0,1,0,1,2,1,0,2,0,2,1,0,2,1,0,2,2,4,1,1,0,5,3,1,1,2,2,1,5,3,6,5,6,1,3,3,11,5,2,3,3,8,3,3,2,5,2,4,7,8,14,5,15,6,4,13,9,1,3,11,16,15,14,23,15,25,17,8,11,8,8,9,8,3,5,7,7,7,2,3,5,1,1
"OTU_442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,29,0,0,12,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
"OTU_213",1,1,0,1,1,3,3,5,1,3,1,0,4,1,1,1,3,1,1,3,4,4,1,5,1,0,3,3,2,0,3,3,1,0,1,1,2,2,1,4,0,5,1,0,0,2,5,0,1,0,1,1,2,0,2,0,0,5,0,1,0,3,6,1,0,0,0,2,5,6,6,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_88",2,7,6,1,0,1,3,1,1,0,3,13,8,10,1,1,1,1,0,2,2,3,0,0,3,0,0,0,2,2,3,16,7,2,1,0,0,6,2,2,3,4,1,2,2,0,1,2,2,0,0,0,1,1,0,1,1,0,0,0,4,2,4,2,3,3,2,3,1,1,8,3,2,13,12,12,4,8,9,6,9,7,4,1,7,7,3,47,29
"OTU_164",0,0,0,0,0,2,1,1,4,2,0,1,0,1,1,0,0,0,1,0,0,1,2,0,1,0,0,1,1,1,0,1,1,0,1,2,2,3,3,2,0,1,3,2,4,5,4,3,7,1,3,2,4,2,1,1,3,3,7,3,6,11,5,0,2,4,12,14,10,17,13,19,10,2,4,6,11,7,5,8,1,5,4,5,1,2,6,1,3
"OTU_112",1,0,0,0,0,0,0,0,0,0,0,11,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31,26,16,18,226,0,3,8,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"OTU_97",10,1,9,10,9,9,8,7,8,1,0,11,9,5,5,8,3,5,8,9,4,1,7,7,11,1,6,4,3,3,2,2,3,4,4,5,4,6,5,5,11,7,7,9,5,2,7,3,4,3,3,1,2,3,5,3,1,5,4,7,7,4,7,5,4,3,0,4,6,2,1,2,5,3,0,1,6,4,4,3,0,0,1,2,1,4,1,0,0
"OTU_576",1,1,0,0,3,2,4,1,1,0,2,3,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_226",2,0,1,0,1,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,3,0,1,1,0,1,2,3,0,1,1,3,0,2,4,3,0,0,3,3,6,1,1,1,1,0,0,4,2,0,4,5,1,8,4,0,1,2,2,2,5,3,4,3,4,2,2,0,2,8,2,1,1,3,2,1,2,4,4,0,0
"OTU_24292",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,2,1,0,0,0,1,1,0,2,1,2,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"OTU_319",0,0,0,0,7,9,4,15,5,8,16,1,0,2,0,3,2,5,6,0,3,2,2,0,1,0,2,2,0,2,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_27097",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,1,2,0,3,0,1,1,0,1,4,1,0,2,2,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_205",2,2,7,2,0,0,0,0,0,0,0,2,10,2,1,0,2,1,0,0,3,0,0,0,1,0,0,0,1,1,3,2,5,1,1,1,2,2,1,2,2,2,0,2,0,2,1,0,1,0,1,1,3,0,0,0,0,0,1,5,3,0,1,1,2,0,1,1,2,1,3,1,0,1,2,4,1,1,2,3,4,2,2,1,0,2,1,4,3
"OTU_16257",1,0,0,1,1,0,0,0,2,0,0,0,1,1,1,1,0,0,1,0,1,0,3,1,4,0,3,0,2,0,1,1,0,0,2,0,1,1,1,0,2,1,1,0,1,1,1,3,1,0,7,2,0,3,1,2,0,0,2,3,0,2,1,2,1,0,1,1,5,1,0,3,3,0,0,2,1,3,1,0,1,0,0,1,2,1,0,0,0
"OTU_873",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,3,2,0,0,1,1,2,0,2,2,1,1,1,0,1,0,0,1,1,0,1,5,2,2,0,3,2,3,3,0,3,2,0,2,3,2,1,1,2,2,1,3,0,0
"OTU_20287",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,2,0,1,1,2,0,0,1,0,1,2,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"OTU_147",2,2,0,0,2,4,0,1,3,0,0,0,1,1,1,4,0,0,1,2,3,2,4,2,7,2,1,2,1,0,3,1,2,0,1,0,3,3,3,2,0,0,3,0,3,2,0,0,1,3,4,6,4,0,1,0,1,0,5,3,4,2,6,6,0,4,9,10,11,6,10,3,2,3,1,2,3,1,1,1,0,3,2,0,1,0,0,0,0
"OTU_856",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,5,5,0,2,2,3,2,0,0,2,6,1,2,3,2,1,4,1,0,1,2,5,0,0,1,0,2,1,0,0,0,0,4
"OTU_804",0,2,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,2,0,5,1,2,1,1,0,1,0,0,0,0,1,2,0,0,1,0,2,0,0,0,0,2,0,1,1,2,0,2,3,0,0,1,8,2,5,2,4,6,9,11,10,4,1
"OTU_73",5,6,0,3,15,7,6,13,15,45,51,17,5,15,10,3,10,2,3,22,8,19,12,16,2,11,2,3,3,10,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0
"OTU_5",42,15,48,54,82,88,54,76,81,88,81,65,24,70,70,46,97,102,106,114,99,143,96,85,65,81,132,107,139,41,40,14,12,39,86,81,101,89,109,78,68,56,93,82,84,73,57,63,54,85,61,58,48,52,53,44,61,50,38,48,50,41,42,35,39,37,25,33,31,14,21,17,25,20,21,26,34,25,19,20,24,31,20,24,24,20,20,4,4
"OTU_443",2,2,1,3,2,1,0,0,1,4,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
