"ID","N01C","N02C","N03C","N04C","N05C","N06C","N07C","N08C","N09C","N10C","N11C","N12C","N13C","N14C","N15C","N16C","N17C","N18C","N19C","N20C","N21C","N22C","N23C","N24C","N25C","N26C","N27C","N28C","N29C","N30C","N31C","N32C","N33C","N34C","N35C","N36C","N37C","N38C","N39C","N40C","N41C","N42C","N43C","N44C","N45C","N46C","N47C","N48C","N49C","N50C","N51C","N52C"
"7f9808e6862bcd66fdff3e353e80da4c",0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80317273b17f5705d372e17425699c5f",0,0,0,0,0,0,10,4,0,0,7,0,6,0,9,6,12,0,14,25,8,14,29,24,20,27,25,17,29,22,16,19,20,22,20,7,5,12,9,9,0,0,5,2,2,0,0,0,0,0,0,0
"80627e219fc8898f07a73f4299b9c0e6",0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,26,0,16,0,28,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808e142637ca27526213940e7839ccdd",0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8097b47de1afa58e9f7c460419c4ff52",0,0,5,8,6,0,0,0,18,6,0,2,0,0,0,10,10,19,47,38,13,14,4,0,9,8,23,60,102,42,0,11,7,0,0,0,0,0,22,29,0,8,0,0,0,0,0,0,0,0,0,0
"80cde551c3f08541b74b801574eda236",3,7,17,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,77,150,160,167,142,75,27,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80f6c62af8a91fce6b60c53a999bdd7d",89,110,79,73,34,54,61,66,65,77,99,49,48,49,47,40,32,43,34,44,12,43,50,31,40,45,36,50,32,28,37,20,30,36,43,42,3,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"8129763b392bd7aa146e34410d49b788",12,24,37,42,32,15,26,26,16,5,9,4,0,0,0,0,0,0,0,0,0,0,3,12,17,24,34,28,0,3,0,0,0,0,0,12,9,67,34,4,5,9,22,19,14,13,58,62,16,15,3,4
"8135beec331a8d558070c38b580e4b8e",8,2,4,8,9,17,0,5,13,22,17,21,17,10,11,8,10,17,8,6,0,8,0,9,9,6,0,9,5,4,0,8,0,7,0,0,0,7,10,9,11,10,0,4,3,10,11,7,3,0,8,5
"81384faea9630e505e10d7a76c72fc13",0,0,17,0,18,0,0,0,0,0,33,10,0,6,0,0,0,0,0,0,0,0,12,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815e911ecf2a8d3d3915f95fa8db2395",5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,18,17,29,16,16,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"816adcb981eb4e362e1358439c1c50f9",73,100,66,98,70,51,56,47,20,52,41,56,62,46,94,86,106,40,60,106,13,100,96,108,114,42,57,64,119,105,105,147,112,144,144,168,12,195,145,180,105,90,166,170,91,112,70,72,168,165,183,159
"818434292143daca42a3168f3728da82",1,7,2,0,7,4,5,0,10,3,0,0,0,3,0,4,13,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,7,0,0,3,4,5,0,0,0,0
"8186b7459442df29133ea0583dba21af",21,0,11,10,19,29,0,0,0,19,19,28,27,24,27,11,30,0,0,0,0,0,4,0,11,12,12,12,14,0,15,14,11,13,13,12,6,12,19,15,13,14,12,13,15,17,12,16,19,15,18,17
"8204c510916c3a548ff9c211f41cdda7",0,0,0,0,0,0,0,0,7,4,0,7,0,0,0,5,27,0,0,0,7,22,13,41,7,0,0,16,31,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"821763082b6f2769d6c16a75599c9fb9",0,0,0,0,0,0,0,0,0,0,3,9,21,15,0,0,0,0,0,0,0,0,27,0,0,9,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"834ad3ad3d22279078db17d1e7aca155",20,28,36,17,25,24,17,19,14,16,20,28,12,5,14,9,19,14,19,16,2,15,15,15,9,12,11,12,15,17,13,16,32,21,30,13,5,4,12,9,19,18,12,9,4,0,0,7,4,14,21,19
"83702e8920641d26e9959336d2372fe2",54,90,133,123,48,23,30,17,15,17,19,13,0,25,14,21,15,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83ce8edb4ac8c161373501ee646e0000",14,20,46,112,97,69,45,33,11,21,11,17,11,6,16,11,9,0,0,16,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,7,0,28,31,21
"83d81cc9bbe0858fbefef4d8e0beab99",24,45,49,54,25,29,30,32,26,33,44,39,49,11,45,26,43,57,47,49,14,38,52,42,66,46,57,40,14,13,7,7,9,8,8,13,4,10,14,6,4,0,0,0,0,0,0,0,0,0,17,0
"84094bbff64ac05ef1f0e3c0341edc47",9,0,0,0,4,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,17,0,13,0,0,0,0,15,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8421996edb409be2efcdfeae6fc6cda2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,15,0,12,0,0,0,0,19,0,0,0,9,0,0,0,0,18,0,0,0,0,15,28,38,39
"845d0297bde4457e56edcde3e74c2d70",0,0,0,0,0,0,0,30,58,29,11,18,24,16,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8465e2d8fef24d2e3a80c826d52d0d74",6,11,20,29,27,7,10,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848da4b6ff9efd964087d8f18b128886",49,45,82,71,54,64,48,81,47,48,65,62,88,43,71,66,53,46,57,66,0,80,55,43,40,32,43,28,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84ad0b990d5d94d451747afa1f4c7b5e",58,47,14,21,0,0,0,0,0,0,0,11,27,24,111,49,105,68,0,8,12,34,84,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84e1f74b7363f0321d0df8986283c5fa",8,9,7,14,5,3,9,9,0,12,15,4,0,0,10,22,24,31,32,53,9,46,60,14,30,19,0,7,15,15,22,18,21,30,21,23,8,33,17,0,0,0,0,0,0,6,0,0,0,18,9,0
"84f6d7fafdd917c863c0239af2eb4002",0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85c10be6b5aca2c907719321b8ff8d82",9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,8,16,6,15,14,21,20,7,8,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85d595577c2a94a0a96058af457da34d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,4,0,0,4,8,14,40,48,14,25,49,112,123,484,392,336,319,293,229,337,442,241,211,182,252,205,140,117
"8612a638846acf832935cb932a1f0398",66,42,28,42,106,63,51,67,135,74,84,192,220,141,165,112,236,163,95,108,144,201,145,274,89,92,121,74,87,67,56,81,46,49,40,84,84,76,89,77,121,118,120,74,102,80,118,100,123,53,83,92
"8678fa3a06998220d4612e2c31b51f03",49,0,0,0,0,67,0,35,0,51,0,65,101,0,71,104,137,82,77,120,29,124,66,121,111,81,74,79,85,75,77,76,69,76,63,49,21,60,59,55,52,78,91,76,98,107,62,56,143,172,150,97
"868928312ea5a5b0d2383ad081df9bd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,15,23,0,16,18,18,24,28,25,38,27,32,25,20,21,19,15,22,0,15,9,10,0,7,0,0,0,0,0,0,0,0,0,0
"868e0165fe32a8925b7f20afa5e1dbfc",67,82,64,98,180,136,129,71,116,175,117,147,193,73,145,149,227,183,117,111,71,188,124,209,60,80,100,39,0,47,0,76,52,56,45,42,17,59,55,60,59,58,71,62,78,115,100,145,127,106,116,161
"86b092aefa12a97f8ff02f3d84807586",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8794266a9850580f5e066fcd3caea9c9",0,24,9,69,83,33,25,19,17,9,51,0,0,8,0,0,0,0,0,0,15,14,83,55,33,62,82,37,200,75,22,23,151,11,19,33,37,131,335,1107,296,1430,2345,1261,79,812,1796,100,38,23,14,27
"87ddc608dc73765dd0dd698446610e22",0,0,0,0,0,0,0,0,18,0,0,0,0,0,10,0,28,0,11,0,0,17,22,0,40,0,0,35,0,0,0,0,0,0,0,0,0,0,29,0,35,0,0,0,0,113,117,110,0,11,31,23
"87ec93df5c552d4c92e8ebba63e795d3",0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"883352a672768b3dad5fd38cb627ceb1",0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,4,6,0,0,4,0,5,0,0,4,3,3,0,0,0,0,0,1,3,0,3,0,0,3,0,0,3,0,5,5,4
"8837bc629956da3b9bf9b6a688b0dc03",58,58,47,46,17,8,0,0,0,0,0,0,0,6,0,0,0,4,10,0,0,0,0,0,0,6,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887b2a30f56189fc5ae6cad69a9bea60",5,0,0,0,0,0,0,13,10,12,13,11,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887c20fc1522f1efa2201bb7eea6e3d0",0,0,16,60,19,20,16,25,11,5,21,20,17,10,23,18,16,15,10,13,11,12,6,0,5,9,26,29,44,30,38,30,11,1,0,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0
"889b3824f9f3709fc805ea887f859e90",0,0,0,0,0,20,10,7,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"88b1646313880b4f490d2896ae4f0106",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88dd95c0b5dc383072aa11b40a90bd4e",0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,285,183,117,112,56,17,12,8,5,5,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8934ed13006282e7d21efe41d41e9356",18,0,0,0,33,46,29,16,14,0,0,20,0,0,0,0,23,38,10,0,5,28,28,17,12,14,25,12,26,23,38,35,35,22,23,24,9,12,25,41,40,38,33,33,34,9,0,0,28,0,0,0
"897c3b838eaa6b39dcedbe31ee06a726",0,0,4,0,0,0,0,0,2,3,0,5,6,9,9,10,8,5,2,9,0,5,9,6,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897e365d559ecdb65727ac96d1ab325e",11,0,0,10,10,15,16,17,11,16,0,11,0,7,10,11,14,13,19,24,0,8,25,10,14,11,13,8,0,12,0,12,9,15,18,9,0,0,0,0,22,0,17,17,15,24,14,29,22,56,32,11
"89e0e2f70acbb2b76c8edeb8d90b3f07",5,0,3,16,0,0,3,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,5,11,9,10,12,6,8,4,9,5,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8aa29bec1344621de3917c587d36131d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,54,41,51,56,92,97,71,62,57,46,53
"8ac5c95591f56b43beaefb20bd9368df",0,0,0,0,0,0,0,7,0,0,0,0,0,236,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8ae3e428a49e6830d95166511a82f5d3",28,19,36,36,22,15,18,11,11,5,11,13,18,5,15,32,34,26,23,25,11,17,21,8,17,15,16,14,0,9,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"8b0b1abd270d7bd658085c397b50ea3c",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,13,13,13,5,10,3,10,4,0,11,9,12,5,0,3,0,0,0,0,0,0,0,0,0
"8b2b5a2cfd551d398c5ae65f22271372",0,0,0,0,4,8,8,11,5,19,6,26,0,0,13,9,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,12,6,16,5,13,6,0
"8bc43e2000d910080c29146e7397b370",6,0,4,0,2,0,0,0,0,0,0,0,0,0,8,8,19,21,9,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c151c20a2ca15c89d2f062f41e38b96",21,36,49,33,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,28,0,33,35,28,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c2b832dd5491a40a79aea2525e54341",18,15,7,8,11,9,9,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,3,3,0,3,0,7,7,8,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,3
"8c46ebd0a248fe82636f79086d5499fd",0,0,0,0,0,0,5,0,6,12,30,37,39,7,16,19,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c626ee4030aec79d8605006859ee8f2",0,0,0,0,2,0,0,8,2,4,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,2,0,0,3,0,3,5,2,0,0,0,0,2,6,0,2,2,8,10,12
"8cdb4584e47f38289dce956a8c8547bf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,129,0,526,146,32
"8d08915b8d416d8ec95f739043f865d3",24,37,29,32,14,9,7,17,0,10,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d39875f1089963282bc083261dfb677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,28,60,73,106,62,33,20,18,20,21,7,18,11,18,10,0,11,4,0,0,4,0,0,0,0,0,0,0,0,0,0
"8d6b000b2cd5e160bcc20513bbfc6a8b",0,0,0,0,0,0,22,30,104,159,57,74,93,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,55
"8d90bfca453db83709ae7d4522b5ac10",0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,6,0,3,0,0,10,1,9,3,7,6,10,5,6,0,4,5,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e02220e98046b5797c1eef711a538e0",0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8eaba8c00ef4749be8714a37dbb73cee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,5,0,9,13,4,7,0,11,0,10,0,4,6,14,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8eeaedce1b465e09be5299f3998933cf",0,0,9,7,0,16,7,0,0,6,0,13,8,0,12,4,21,0,15,0,0,22,29,9,37,19,21,27,36,48,21,45,40,46,45,35,0,39,23,7,7,7,9,4,5,5,7,12,7,12,11,0
"8f71a7b9dc989c5b4688583a2111651f",64,81,100,60,36,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f90932836eec8eb89164f265ebd63f5",8,0,0,0,9,0,13,4,0,6,0,3,0,0,0,0,12,0,16,15,0,21,11,9,0,6,0,0,0,9,11,4,0,0,0,0,0,0,12,0,0,0,0,9,0,17,14,14,18,9,9,0
"8fb90298eaf809f054dfb0546c63dcd8",0,0,0,14,14,0,0,0,0,0,0,0,0,11,0,7,0,0,23,24,0,24,31,24,0,0,0,0,0,0,24,0,0,0,38,0,0,34,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"8fccf147f4405d473fd3c477b6af39b2",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,9,16,2,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,24,0,0
"8fe5d277371623b10417abe9da0020f3",8,7,5,0,0,0,0,0,0,13,0,0,0,0,0,5,0,10,7,12,0,17,18,11,11,0,12,7,0,7,0,0,0,5,0,0,0,0,5,0,0,9,10,0,0,0,0,0,0,0,17,16
"8fe7027689e3450b040efd530355f19e",11,7,9,20,2,3,0,5,1,10,6,4,0,5,15,21,12,7,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903ea414d3023e9f686f8f8667237468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,17,0,29,13,44,7,23,27,53,66,104,29,26,45,22,13,0,0,0,0,0,3,5,0,4,0,10,19,10,0,0,25,0,0,0
"9095c4a9eacf9340a94110cad774dd3a",5,13,12,18,12,5,8,6,0,2,0,0,0,0,0,9,8,9,4,8,0,5,2,11,8,6,7,3,0,4,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,9,20,26
"90a62d7785b7bb89031ada1df2632e21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,21,69,69,83,31,11,7,9,20,0,1,2
"914132818f590bb3567881f680184cbe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,21,13,1,0,7,20,44,24,6,9,18,8,7,4,8,0,0,0,0,5,5,2,8,2,3,1,0,5,5,0,0,0,3,3
"91c9b6c16788740ea739a31195ab5a29",0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,5,8,4,13,10,0,8,16,17,14,9,14,18,24,25,13,10,22,15,9,13,0,20,13,6,5,0,2,8,4,0,6,7,0,0,4,0
"91e0337d6c88874f587af11f4e4f7794",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9227fb3f470a6f03b9434ebedc7a8a10",10,6,14,9,11,10,8,6,6,7,11,15,12,4,12,11,12,8,11,11,1,13,10,10,16,3,8,3,10,6,10,7,6,12,18,7,1,16,10,0,0,4,0,0,0,0,0,2,2,0,4,0
"938bb735f48237535636815be9ee1971",0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,14,11,17,25,26,6,39,29,33,40,20,40,29,51,44,28,19,23,9,11,12,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"93bc0792a67289ca31f346443f775d50",37,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93e6def150e5ba07a7f1916a2b816d34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,27,10,25,13,0,20,18,0,13,0,12,19,26,42,27,51,36,29,59,0,0,34,38,14,14,19,25,39,14,23,12,35,33,29,24,18
"945184b6386c192c0066e0a98a154780",41,42,24,29,88,78,85,39,68,55,52,57,52,16,68,20,62,30,29,27,25,42,23,76,14,31,30,30,0,0,17,26,22,21,0,20,0,18,27,28,39,37,31,20,25,35,28,29,34,17,22,25
"9475172df763375398e57098db6a5375",0,0,0,0,0,0,0,0,0,0,0,2,5,5,14,40,19,15,18,22,2,0,0,3,7,12,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94dcf06d7893caeb2133e009c340c402",46,54,48,19,23,7,0,11,0,3,0,5,0,0,20,14,17,20,26,23,15,34,44,42,73,83,87,55,28,11,11,9,0,8,11,28,8,39,11,14,6,0,0,0,0,0,0,13,0,51,175,211
"9509fe398c76e957bc4d89a80b568833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,16,13,0,0,11,0,11,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"951d00b04e59c7e9e419666da5d8c9de",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,20,18,19,0,10,13,13,0,23,31,41,34,39,33,23,59,25,20,0
"953254afea23fab92befc5695332d961",51,45,23,42,28,29,34,22,23,14,19,20,22,0,17,12,11,11,22,25,11,36,36,21,49,30,33,46,44,43,61,49,53,58,63,48,15,58,91,83,53,78,116,96,62,57,44,44,60,44,52,36
"95456038c409a441c4961d9ed465ffd0",0,0,0,0,0,0,0,0,0,0,0,0,16,4,5,0,0,0,9,0,0,0,0,0,5,6,8,6,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,12,9
"95e1651dc9afdc9bb6b734c91242f080",32,50,45,37,14,8,6,9,6,2,0,5,0,0,0,4,9,6,8,13,3,7,13,11,15,10,23,19,10,4,0,5,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96708700dc0f2233abb2341e14b97382",4,2,0,0,1,0,3,0,0,0,0,0,3,5,0,4,3,5,0,0,0,5,0,3,0,6,3,0,0,4,4,4,19,10,10,17,8,16,13,4,0,0,0,0,0,0,0,0,0,0,0,0
"969a83c4b0e63e81ea4a9560cd3e7bb5",0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97af5bf4e020d636e6ffec267b60b074",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,9,0,0,0,0,0,0,0,21,10,39,32,17,15,8,0,0,0,0,0,0,0,0,0,0
"97c52edd8aea468d538d9ce2289d85ad",10,13,24,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,5,20,22,30,28,50,50,27,31,25,0,0,0,0,0,0,18,0,0,0,0,0,0,28,0,14,19,14,33,10
"97ddf4b0960229bfb0396d2c6eea6d59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,12,5,0,3,0,7,15,12,0,15,20,21,5,18,20,33,29,52,29,22,0,0,0,0,0,54,43,60
"983ee520094f23c75bde59f97c326535",297,325,159,113,21,0,29,34,47,40,16,25,0,27,0,0,0,0,0,0,0,0,0,0,19,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98426fd2f9093af58df686805261a6d8",52,40,24,36,23,0,10,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98630abdbd464d8ca1d507f748a6feb2",17,117,131,61,36,12,14,17,0,12,11,19,41,9,11,0,0,0,12,29,12,22,29,26,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988239008795086e517ba384136a27fd",10,8,9,9,7,28,16,13,11,18,14,10,22,0,13,22,17,10,17,14,0,25,15,18,29,10,21,9,10,9,10,10,10,12,0,6,0,0,0,0,0,0,9,7,0,27,16,39,14,36,24,10
"994b0aa0230845a970aa74f689ccc042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,10,5,10,0,0,10,0,7,11,16,7,0,0,0,0,32,24,0,15,0,0,0
"99717fca2d9767973185774021018d61",12,18,11,10,12,11,16,4,12,16,14,20,23,13,24,19,26,14,21,24,9,14,11,25,24,9,24,17,33,26,25,22,22,23,20,19,6,24,28,25,39,45,29,25,19,34,38,39,29,13,14,15
"9985a1f4f07285c2053d4920c9b4762f",0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99d7dd8fdd43cef331f256e86f097a82",7,0,31,76,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
"99deb3c5ecb022ec05609ebd1112a557",17,14,0,14,17,15,9,14,15,12,10,18,0,4,23,12,24,17,16,9,0,9,6,13,0,12,8,0,0,3,0,0,4,8,0,0,0,9,18,10,14,0,4,3,5,8,0,0,9,0,0,0
"99ebc3fd7be0a94952e00751f9337419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,49,0,0,0,0,28,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,60,50,57,59,66
"99fee0a19b008f861969600865c985de",308,307,535,599,924,1157,1499,1768,1796,537,159,351,273,171,356,325,246,315,288,351,109,370,254,295,274,362,474,598,694,543,839,624,599,606,785,1357,439,1442,2532,3791,3657,4707,4730,6375,7522,5090,5471,2873,6794,1595,1277,717
"9a0f1adac69117e976543e2c57f39ceb",44,33,27,18,14,13,7,10,5,8,10,6,0,0,0,2,6,0,7,0,0,6,7,6,11,7,18,9,16,15,7,7,12,6,7,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"9a580cbb0689f2169fb42d3ffdae4828",7,4,4,6,2,3,4,4,0,1,0,8,0,0,0,6,13,2,2,10,4,7,18,4,9,24,7,13,0,6,11,3,26,7,5,8,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
